"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2020,8,"OO","SkyWest Airlines Inc.","HDN","Hayden, CO: Yampa Valley",62.00,5.00,3.00,1.00,0.00,0.00,1.00,0.00,0.00,196.00,114.00,29.00,0.00,0.00,53.00,
2020,8,"OO","SkyWest Airlines Inc.","HIB","Hibbing, MN: Range Regional",53.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","HLN","Helena, MT: Helena Regional",97.00,8.00,5.00,3.00,0.00,0.00,0.00,0.00,0.00,1488.00,1372.00,116.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","HRL","Harlingen/San Benito, TX: Valley International",31.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,226.00,15.00,211.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","HYS","Hays, KS: Hays Regional",84.00,6.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,401.00,333.00,68.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","IAD","Washington, DC: Washington Dulles International",160.00,19.00,13.00,1.00,0.00,0.00,5.00,0.00,1.00,2232.00,1925.00,50.00,0.00,0.00,257.00,
2020,8,"OO","SkyWest Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",815.00,67.00,49.00,10.00,0.00,0.00,8.00,22.00,1.00,5893.00,3290.00,1913.00,0.00,0.00,690.00,
2020,8,"OO","SkyWest Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",93.00,17.00,14.00,2.00,0.00,0.00,1.00,4.00,0.00,1785.00,853.00,904.00,0.00,0.00,28.00,
2020,8,"OO","SkyWest Airlines Inc.","IDA","Idaho Falls, ID: Idaho Falls Regional",155.00,7.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,331.00,156.00,175.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","IMT","Iron Mountain/Kingsfd, MI: Ford",57.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,299.00,299.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",32.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,160.00,160.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","INL","International Falls, MN: Falls International Einarson Field",54.00,4.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,153.00,114.00,39.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","ITH","Ithaca/Cortland, NY: Ithaca Tompkins Regional",31.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,87.00,87.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","JAC","Jackson, WY: Jackson Hole",88.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,42.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",28.00,4.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,359.00,343.00,0.00,0.00,0.00,16.00,
2020,8,"OO","SkyWest Airlines Inc.","JMS","Jamestown, ND: Jamestown Regional",84.00,11.00,4.00,4.00,0.00,0.00,3.00,0.00,1.00,776.00,178.00,447.00,0.00,0.00,151.00,
2020,8,"OO","SkyWest Airlines Inc.","KTN","Ketchikan, AK: Ketchikan International",31.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,116.00,116.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","LAN","Lansing, MI: Capital Region International",62.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,202.00,202.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","LAR","Laramie, WY: Laramie Regional",53.00,10.00,6.00,3.00,0.00,0.00,1.00,0.00,0.00,1681.00,1494.00,150.00,0.00,0.00,37.00,
2020,8,"OO","SkyWest Airlines Inc.","LAS","Las Vegas, NV: McCarran International",360.00,16.00,14.00,0.00,0.00,0.00,2.00,0.00,0.00,1046.00,943.00,0.00,0.00,0.00,103.00,
2020,8,"OO","SkyWest Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",1964.00,64.00,51.00,4.00,3.00,0.00,6.00,17.00,1.00,4943.00,3845.00,212.00,120.00,0.00,766.00,
2020,8,"OO","SkyWest Airlines Inc.","LBB","Lubbock, TX: Lubbock Preston Smith International",21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","LBF","North Platte, NE: North Platte Regional Airport Lee Bird Field",84.00,8.00,4.00,1.00,0.00,0.00,3.00,0.00,0.00,722.00,317.00,128.00,0.00,0.00,277.00,
2020,8,"OO","SkyWest Airlines Inc.","LBL","Liberal, KS: Liberal Mid-America Regional",53.00,6.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,1030.00,729.00,0.00,0.00,0.00,301.00,
2020,8,"OO","SkyWest Airlines Inc.","LGA","New York, NY: LaGuardia",10.00,2.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,178.00,178.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",29.00,7.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,226.00,169.00,57.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","LNK","Lincoln, NE: Lincoln Airport",64.00,12.00,11.00,0.00,0.00,0.00,1.00,0.00,0.00,581.00,562.00,0.00,0.00,0.00,19.00,
2020,8,"OO","SkyWest Airlines Inc.","LSE","La Crosse, WI: La Crosse Regional",62.00,5.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,188.00,108.00,80.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","LWB","Lewisburg, WV: Greenbrier Valley",69.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,353.00,353.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","LWS","Lewiston, ID: Lewiston Nez Perce County",88.00,8.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,299.00,242.00,57.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",88.00,6.00,4.00,0.00,0.00,0.00,2.00,1.00,0.00,1085.00,1041.00,0.00,0.00,0.00,44.00,
2020,8,"OO","SkyWest Airlines Inc.","MBS","Saginaw/Bay City/Midland, MI: MBS International",153.00,11.00,10.00,1.00,0.00,0.00,0.00,4.00,0.00,422.00,369.00,53.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","MCI","Kansas City, MO: Kansas City International",429.00,29.00,22.00,3.00,0.00,0.00,4.00,4.00,0.00,1353.00,1049.00,183.00,0.00,0.00,121.00,
2020,8,"OO","SkyWest Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",93.00,7.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,652.00,551.00,101.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","MEI","Meridian, MS: Key Field",53.00,1.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,92.00,0.00,0.00,0.00,0.00,92.00,
2020,8,"OO","SkyWest Airlines Inc.","MEM","Memphis, TN: Memphis International",108.00,12.00,10.00,2.00,0.00,0.00,0.00,1.00,2.00,348.00,284.00,64.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","MFR","Medford, OR: Rogue Valley International - Medford",310.00,12.00,11.00,1.00,0.00,0.00,0.00,0.00,0.00,784.00,738.00,46.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","MHT","Manchester, NH: Manchester-Boston Regional",31.00,3.00,2.00,1.00,0.00,0.00,0.00,0.00,1.00,92.00,77.00,15.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",349.00,27.00,21.00,4.00,0.00,0.00,2.00,0.00,2.00,1542.00,1121.00,248.00,0.00,0.00,173.00,
2020,8,"OO","SkyWest Airlines Inc.","MKG","Muskegon, MI: Muskegon County",62.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,69.00,47.00,0.00,0.00,0.00,22.00,
2020,8,"OO","SkyWest Airlines Inc.","MOT","Minot, ND: Minot International",182.00,10.00,7.00,2.00,0.00,0.00,1.00,0.00,0.00,440.00,289.00,114.00,0.00,0.00,37.00,
2020,8,"OO","SkyWest Airlines Inc.","MQT","Marquette, MI: Sawyer International",62.00,4.00,3.00,1.00,0.00,0.00,0.00,0.00,1.00,337.00,304.00,33.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","MRY","Monterey, CA: Monterey Regional",160.00,17.00,11.00,2.00,1.00,0.00,3.00,4.00,4.00,1121.00,798.00,116.00,50.00,0.00,157.00,
2020,8,"OO","SkyWest Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",233.00,35.00,26.00,4.00,0.00,0.00,5.00,0.00,1.00,1736.00,1124.00,224.00,0.00,0.00,388.00,
2020,8,"OO","SkyWest Airlines Inc.","MSO","Missoula, MT: Missoula International",164.00,9.00,8.00,0.00,0.00,0.00,1.00,0.00,0.00,274.00,250.00,0.00,0.00,0.00,24.00,
2020,8,"OO","SkyWest Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",2099.00,110.00,97.00,12.00,0.00,0.00,1.00,0.00,2.00,10588.00,9215.00,1261.00,0.00,0.00,112.00,
2020,8,"OO","SkyWest Airlines Inc.","MTJ","Montrose/Delta, CO: Montrose Regional",72.00,4.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,865.00,90.00,775.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",5.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,196.00,0.00,0.00,0.00,0.00,196.00,
2020,8,"OO","SkyWest Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",62.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,156.00,156.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","OGS","Ogdensburg, NY: Ogdensburg International",54.00,5.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,411.00,309.00,0.00,0.00,0.00,102.00,
2020,8,"OO","SkyWest Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",349.00,20.00,13.00,6.00,0.00,0.00,1.00,1.00,0.00,2224.00,1855.00,248.00,0.00,0.00,121.00,
2020,8,"OO","SkyWest Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",311.00,23.00,14.00,6.00,0.00,0.00,3.00,0.00,0.00,1277.00,829.00,236.00,0.00,0.00,212.00,
2020,8,"OO","SkyWest Airlines Inc.","ONT","Ontario, CA: Ontario International",186.00,15.00,12.00,1.00,0.00,0.00,2.00,0.00,0.00,895.00,703.00,27.00,0.00,0.00,165.00,
2020,8,"OO","SkyWest Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",3861.00,264.00,168.00,24.00,28.00,0.00,44.00,32.00,3.00,24258.00,15080.00,2442.00,3261.00,0.00,3475.00,
2020,8,"OO","SkyWest Airlines Inc.","OTH","North Bend/Coos Bay, OR: Southwest Oregon Regional",40.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,16.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","PAE","Everett, WA: Snohomish County",31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","PAH","Paducah, KY: Barkley Regional",62.00,3.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,149.00,33.00,89.00,0.00,0.00,27.00,
2020,8,"OO","SkyWest Airlines Inc.","PBG","Plattsburgh, NY: Plattsburgh International",54.00,7.00,5.00,1.00,0.00,0.00,1.00,0.00,0.00,460.00,318.00,77.00,0.00,0.00,65.00,
2020,8,"OO","SkyWest Airlines Inc.","PDX","Portland, OR: Portland International",741.00,36.00,22.00,0.00,0.00,0.00,14.00,0.00,0.00,2116.00,1149.00,0.00,0.00,0.00,967.00,
2020,8,"OO","SkyWest Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",30.00,2.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,88.00,88.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1052.00,42.00,24.00,5.00,0.00,0.00,13.00,4.00,1.00,6397.00,3264.00,1004.00,0.00,0.00,2129.00,
2020,8,"OO","SkyWest Airlines Inc.","PIB","Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",53.00,8.00,5.00,0.00,0.00,0.00,3.00,2.00,0.00,1387.00,1030.00,0.00,0.00,0.00,357.00,
2020,8,"OO","SkyWest Airlines Inc.","PIH","Pocatello, ID: Pocatello Regional",88.00,4.00,2.00,2.00,0.00,0.00,0.00,0.00,1.00,126.00,47.00,79.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","PIR","Pierre, SD: Pierre Regional",53.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,1362.00,1362.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",9.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,93.00,0.00,0.00,0.00,0.00,93.00,
2020,8,"OO","SkyWest Airlines Inc.","PLN","Pellston, MI: Pellston Regional Airport of Emmet County",107.00,9.00,7.00,2.00,0.00,0.00,0.00,0.00,0.00,392.00,325.00,67.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","PNS","Pensacola, FL: Pensacola International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","PRC","Prescott, AZ: Prescott Regional Ernest A Love Field",62.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,783.00,783.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","PSC","Pasco/Kennewick/Richland, WA: Tri Cities",279.00,13.00,12.00,1.00,0.00,0.00,0.00,0.00,1.00,1695.00,1662.00,33.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",349.00,27.00,20.00,2.00,0.00,0.00,5.00,0.00,0.00,1861.00,745.00,811.00,0.00,0.00,305.00,
2020,8,"OO","SkyWest Airlines Inc.","PUB","Pueblo, CO: Pueblo Memorial",84.00,9.00,6.00,2.00,0.00,0.00,1.00,0.00,1.00,493.00,410.00,48.00,0.00,0.00,35.00,
2020,8,"OO","SkyWest Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",29.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,42.00,25.00,0.00,0.00,0.00,17.00,
2020,8,"OO","SkyWest Airlines Inc.","PWM","Portland, ME: Portland International Jetport",60.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","RAP","Rapid City, SD: Rapid City Regional",248.00,11.00,5.00,4.00,0.00,0.00,2.00,0.00,0.00,686.00,386.00,108.00,0.00,0.00,192.00,
2020,8,"OO","SkyWest Airlines Inc.","RDD","Redding, CA: Redding Municipal",54.00,3.00,1.00,0.00,0.00,0.00,2.00,21.00,0.00,358.00,134.00,0.00,0.00,0.00,224.00,
2020,8,"OO","SkyWest Airlines Inc.","RDM","Bend/Redmond, OR: Roberts Field",341.00,20.00,15.00,1.00,0.00,0.00,4.00,0.00,1.00,1180.00,889.00,42.00,0.00,0.00,249.00,
2020,8,"OO","SkyWest Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","RHI","Rhinelander, WI: Rhinelander/Oneida County",62.00,6.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,199.00,147.00,52.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","RIC","Richmond, VA: Richmond International",122.00,24.00,17.00,5.00,0.00,0.00,2.00,1.00,0.00,1013.00,694.00,252.00,0.00,0.00,67.00,
2020,8,"OO","SkyWest Airlines Inc.","RIW","Riverton/Lander, WY: Riverton Regional",31.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,55.00,0.00,55.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","RKS","Rock Springs, WY: Southwest Wyoming Regional",50.00,3.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,183.00,16.00,36.00,0.00,0.00,131.00,
2020,8,"OO","SkyWest Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",217.00,20.00,16.00,1.00,0.00,0.00,3.00,0.00,0.00,1038.00,845.00,92.00,0.00,0.00,101.00,
2020,8,"OO","SkyWest Airlines Inc.","ROA","Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","ROC","Rochester, NY: Greater Rochester International",35.00,3.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,83.00,35.00,0.00,0.00,0.00,48.00,
2020,8,"OO","SkyWest Airlines Inc.","ROW","Roswell, NM: Roswell International Air Center",54.00,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,158.00,127.00,31.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","SAF","Santa Fe, NM: Santa Fe Municipal",108.00,9.00,5.00,1.00,0.00,0.00,3.00,1.00,0.00,1242.00,327.00,38.00,0.00,0.00,877.00,
2020,8,"OO","SkyWest Airlines Inc.","SAN","San Diego, CA: San Diego International",649.00,45.00,21.00,1.00,1.00,0.00,22.00,4.00,0.00,3006.00,1269.00,28.00,20.00,0.00,1689.00,
2020,8,"OO","SkyWest Airlines Inc.","SAT","San Antonio, TX: San Antonio International",252.00,24.00,18.00,6.00,0.00,0.00,0.00,0.00,0.00,1388.00,1169.00,219.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",62.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,78.00,78.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","SBA","Santa Barbara, CA: Santa Barbara Municipal",155.00,9.00,5.00,0.00,0.00,0.00,4.00,1.00,0.00,590.00,232.00,0.00,0.00,0.00,358.00,
2020,8,"OO","SkyWest Airlines Inc.","SBN","South Bend, IN: South Bend International",240.00,20.00,15.00,2.00,0.00,0.00,3.00,1.00,0.00,1010.00,529.00,102.00,0.00,0.00,379.00,
2020,8,"OO","SkyWest Airlines Inc.","SBP","San Luis Obispo, CA: San Luis County Regional",255.00,21.00,14.00,2.00,0.00,0.00,5.00,1.00,0.00,1148.00,536.00,93.00,0.00,0.00,519.00,
2020,8,"OO","SkyWest Airlines Inc.","SCE","State College, PA: University Park",62.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,272.00,272.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",78.00,4.00,2.00,1.00,0.00,0.00,1.00,4.00,1.00,258.00,183.00,50.00,0.00,0.00,25.00,
2020,8,"OO","SkyWest Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",2072.00,68.00,50.00,3.00,2.00,0.00,13.00,26.00,0.00,6120.00,4981.00,358.00,47.00,0.00,734.00,
2020,8,"OO","SkyWest Airlines Inc.","SFO","San Francisco, CA: San Francisco International",2507.00,190.00,153.00,6.00,14.00,1.00,16.00,40.00,1.00,14291.00,11855.00,343.00,600.00,31.00,1462.00,
2020,8,"OO","SkyWest Airlines Inc.","SGF","Springfield, MO: Springfield-Branson National",93.00,10.00,8.00,1.00,0.00,0.00,1.00,0.00,0.00,461.00,405.00,17.00,0.00,0.00,39.00,
2020,8,"OO","SkyWest Airlines Inc.","SGU","St. George, UT: St George Regional",210.00,13.00,10.00,2.00,0.00,0.00,1.00,0.00,1.00,616.00,489.00,111.00,0.00,0.00,16.00,
2020,8,"OO","SkyWest Airlines Inc.","SHD","Staunton, VA: Shenandoah Valley Regional",52.00,6.00,1.00,1.00,0.00,0.00,4.00,0.00,0.00,1156.00,41.00,837.00,0.00,0.00,278.00,
2020,8,"OO","SkyWest Airlines Inc.","SHR","Sheridan, WY: Sheridan County",48.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,47.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","SHV","Shreveport, LA: Shreveport Regional",31.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","SIT","Sitka, AK: Sitka Rocky Gutierrez",30.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,20.00,20.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",424.00,17.00,11.00,5.00,0.00,0.00,1.00,1.00,1.00,1047.00,571.00,439.00,0.00,0.00,37.00,
2020,8,"OO","SkyWest Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",3697.00,244.00,204.00,28.00,1.00,0.00,11.00,2.00,1.00,14236.00,11718.00,1727.00,18.00,0.00,773.00,
2020,8,"OO","SkyWest Airlines Inc.","SLN","Salina, KS: Salina Regional",53.00,3.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,93.00,0.00,0.00,0.00,0.00,93.00,
2020,8,"OO","SkyWest Airlines Inc.","SMF","Sacramento, CA: Sacramento International",310.00,24.00,19.00,2.00,0.00,0.00,3.00,0.00,0.00,1453.00,1052.00,52.00,0.00,0.00,349.00,
2020,8,"OO","SkyWest Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",312.00,13.00,11.00,0.00,0.00,0.00,2.00,2.00,0.00,886.00,695.00,0.00,0.00,0.00,191.00,
2020,8,"OO","SkyWest Airlines Inc.","SPI","Springfield, IL: Abraham Lincoln Capital",60.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,78.00,59.00,19.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",31.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,152.00,152.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",278.00,20.00,17.00,2.00,0.00,0.00,1.00,1.00,2.00,1457.00,1386.00,48.00,0.00,0.00,23.00,
2020,8,"OO","SkyWest Airlines Inc.","STS","Santa Rosa, CA: Charles M. Schulz - Sonoma County",84.00,7.00,3.00,0.00,0.00,0.00,4.00,1.00,0.00,592.00,465.00,0.00,0.00,0.00,127.00,
2020,8,"OO","SkyWest Airlines Inc.","SUN","Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",125.00,7.00,7.00,0.00,0.00,0.00,0.00,0.00,1.00,555.00,555.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","TRI","Bristol/Johnson City/Kingsport, TN: Tri Cities",31.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,50.00,
2020,8,"OO","SkyWest Airlines Inc.","TUL","Tulsa, OK: Tulsa International",182.00,12.00,9.00,2.00,0.00,0.00,1.00,2.00,0.00,551.00,308.00,219.00,0.00,0.00,24.00,
2020,8,"OO","SkyWest Airlines Inc.","TUS","Tucson, AZ: Tucson International",312.00,26.00,17.00,5.00,0.00,0.00,4.00,1.00,4.00,1244.00,676.00,141.00,0.00,0.00,427.00,
2020,8,"OO","SkyWest Airlines Inc.","TVC","Traverse City, MI: Cherry Capital",269.00,26.00,20.00,5.00,0.00,0.00,1.00,0.00,0.00,1783.00,1235.00,412.00,0.00,0.00,136.00,
2020,8,"OO","SkyWest Airlines Inc.","TWF","Twin Falls, ID: Joslin Field - Magic Valley Regional",88.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","TYS","Knoxville, TN: McGhee Tyson",85.00,6.00,3.00,0.00,0.00,0.00,3.00,1.00,0.00,218.00,139.00,0.00,0.00,0.00,79.00,
2020,8,"OO","SkyWest Airlines Inc.","VEL","Vernal, UT: Vernal Regional",52.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,323.00,323.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",4.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,22.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","WYS","West Yellowstone, MT: Yellowstone",56.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,75.00,75.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"OO","SkyWest Airlines Inc.","XWA","Williston, ND: Williston Basin International",31.00,4.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,296.00,221.00,0.00,0.00,0.00,75.00,
2020,8,"OO","SkyWest Airlines Inc.","YUM","Yuma, AZ: Yuma MCAS/Yuma International",62.00,9.00,6.00,2.00,0.00,0.00,1.00,0.00,0.00,658.00,244.00,340.00,0.00,0.00,74.00,
2020,8,"UA","United Air Lines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",30.00,6.00,1.83,0.20,2.46,0.00,1.52,0.00,0.00,321.00,220.00,4.00,65.00,0.00,32.00,
2020,8,"UA","United Air Lines Inc.","ALB","Albany, NY: Albany International",31.00,3.00,0.36,0.63,1.19,0.00,0.81,0.00,0.00,232.00,20.00,12.00,51.00,0.00,149.00,
